,date,weekly_sales,temperature_c,fuel_price_usd_per_l
5819,5/7/2010,4116,21.52777778,0.783534677
5820,6/4/2010,10647,24.40555556,0.752098188
5821,7/2/2010,10519.1,24.78333333,0.743644678
5822,8/6/2010,1247,25.09444444,0.73545534
5823,9/3/2010,111,25.76111111,0.71722746
5824,10/1/2010,502,21.43333333,0.715114083
5825,11/5/2010,3159.5,7.583333333,0.77059024
5826,12/3/2010,3261,4.961111111,0.804668451
5827,1/7/2011,908,1.288888889,0.843501761
5828,2/5/2010,129530.62,-2.605555556,0.73545534
5829,3/5/2010,116816.6,2.85,0.733606135
5830,4/2/2010,126730.81,8.744444444,0.752890704
5831,5/7/2010,115271.28,21.52777778,0.783534677
5832,6/4/2010,106925.29,24.40555556,0.752098188
5833,7/2/2010,115747.15,24.78333333,0.743644678
5834,8/6/2010,113249.84,25.09444444,0.73545534
5835,9/3/2010,92874.62,25.76111111,0.71722746
5836,10/1/2010,106201.58,21.43333333,0.715114083
5837,11/5/2010,114988.43,7.583333333,0.77059024
5838,12/3/2010,118506.6,4.961111111,0.804668451
5839,1/7/2011,118354.67,1.288888889,0.843501761
5840,2/5/2010,86595.33,-2.605555556,0.73545534
5841,3/5/2010,83180.46,2.85,0.733606135
5842,4/2/2010,79111.87,8.744444444,0.752890704
5843,5/7/2010,78962.21,21.52777778,0.783534677
5844,6/4/2010,75139.08,24.40555556,0.752098188
5845,7/2/2010,80396.29,24.78333333,0.743644678
5846,8/6/2010,77210.43,25.09444444,0.73545534
5847,9/3/2010,77805.22,25.76111111,0.71722746
5848,10/1/2010,72751.7,21.43333333,0.715114083
5849,11/5/2010,74000.35,7.583333333,0.77059024
5850,12/3/2010,70342.57,4.961111111,0.804668451
5851,1/7/2011,75505.73,1.288888889,0.843501761
5852,2/5/2010,1179.9,-2.605555556,0.73545534
5853,3/5/2010,1474.96,2.85,0.733606135
5854,4/2/2010,3741.56,8.744444444,0.752890704
5855,5/7/2010,3156,21.52777778,0.783534677
5856,6/4/2010,3648.81,24.40555556,0.752098188
5857,7/2/2010,1819.99,24.78333333,0.743644678
5858,8/6/2010,1925.96,25.09444444,0.73545534
5859,9/3/2010,4501.97,25.76111111,0.71722746
5860,10/1/2010,5982,21.43333333,0.715114083
5861,11/5/2010,3787.24,7.583333333,0.77059024
5862,12/3/2010,5283.72,4.961111111,0.804668451
5863,1/7/2011,3253.5,1.288888889,0.843501761
5864,2/5/2010,6534.78,-2.605555556,0.73545534
5865,3/5/2010,9230.12,2.85,0.733606135
5866,4/2/2010,8307.38,8.744444444,0.752890704
5867,5/7/2010,8404.5,21.52777778,0.783534677
5868,6/4/2010,7995.8,24.40555556,0.752098188
5869,7/2/2010,8264.5,24.78333333,0.743644678
5870,8/6/2010,9409.58,25.09444444,0.73545534
5871,9/3/2010,8332.47,25.76111111,0.71722746
5872,10/1/2010,7486.95,21.43333333,0.715114083
5873,11/5/2010,7719.79,7.583333333,0.77059024
5874,12/3/2010,7035.5,4.961111111,0.804668451
5875,1/7/2011,7205.32,1.288888889,0.843501761
5876,2/12/2010,0.25,-2.372222222,0.732549446
5877,2/5/2010,5990.74,-2.605555556,0.73545534
5878,3/5/2010,6189.64,2.85,0.733606135
5879,4/2/2010,6730.41,8.744444444,0.752890704
5880,5/7/2010,5481.28,21.52777778,0.783534677
5881,6/4/2010,5059.75,24.40555556,0.752098188
5882,7/2/2010,5852.79,24.78333333,0.743644678
5883,8/6/2010,5249.59,25.09444444,0.73545534
5884,9/3/2010,5429.27,25.76111111,0.71722746
5885,10/1/2010,5512.46,21.43333333,0.715114083
5886,11/5/2010,5867.45,7.583333333,0.77059024
5887,12/3/2010,7117.46,4.961111111,0.804668451
5888,1/7/2011,3734.49,1.288888889,0.843501761
5889,2/5/2010,4.5,-2.605555556,0.73545534
5890,3/5/2010,8.46,2.85,0.733606135
5891,4/2/2010,4.5,8.744444444,0.752890704
5892,5/14/2010,2.96,12.36666667,0.787761431
5893,7/2/2010,5.36,24.78333333,0.743644678
5894,9/23/2011,4.5,17.63888889,0.980342948
5895,2/5/2010,31983.74,-2.605555556,0.73545534
5896,3/5/2010,33716.14,2.85,0.733606135
5897,4/2/2010,34347.78,8.744444444,0.752890704
5898,5/7/2010,37757.9,21.52777778,0.783534677
5899,6/4/2010,40994.89,24.40555556,0.752098188
5900,7/2/2010,42617.3,24.78333333,0.743644678
5901,8/6/2010,33408.02,25.09444444,0.73545534
5902,9/3/2010,30643.95,25.76111111,0.71722746
5903,10/1/2010,25283.12,21.43333333,0.715114083
5904,11/5/2010,29367.5,7.583333333,0.77059024
5905,12/3/2010,33060.36,4.961111111,0.804668451
5906,1/7/2011,29047.77,1.288888889,0.843501761
5907,2/19/2010,10,-0.405555556,0.725152625
5908,3/5/2010,-59,2.85,0.733606135
5909,5/28/2010,70,20.70555556,0.765835141
5910,6/4/2010,-90,24.40555556,0.752098188
5911,7/9/2010,0,28.02777778,0.73783289
5912,9/24/2010,-498,20.32777778,0.716699116
5913,11/12/2010,298,7.855555556,0.77428865
5914,4/15/2011,99.99,12.05,1.009401888
5915,8/26/2011,35.92,22.52777778,0.978493743
5916,12/9/2011,-59,8.094444444,0.902147984
5917,1/6/2012,-109,2.155555556,0.903997189
5918,2/5/2010,11246.17,-2.605555556,0.73545534
5919,3/5/2010,14290.66,2.85,0.733606135
5920,4/2/2010,19411.82,8.744444444,0.752890704
5921,5/7/2010,12842.66,21.52777778,0.783534677
5922,6/4/2010,10048.87,24.40555556,0.752098188
5923,7/2/2010,9342.7,24.78333333,0.743644678
5924,8/6/2010,11730.59,25.09444444,0.73545534
5925,9/3/2010,12638.98,25.76111111,0.71722746
5926,10/1/2010,10665.06,21.43333333,0.715114083
5927,11/5/2010,13342.58,7.583333333,0.77059024
5928,12/3/2010,12061.25,4.961111111,0.804668451
5929,1/7/2011,10254.9,1.288888889,0.843501761
5930,2/5/2010,2032,-2.605555556,0.73545534
5931,3/5/2010,3325,2.85,0.733606135
5932,4/2/2010,3677,8.744444444,0.752890704
5933,5/7/2010,2483,21.52777778,0.783534677
5934,6/4/2010,1502,24.40555556,0.752098188
5935,7/2/2010,2582,24.78333333,0.743644678
5936,8/6/2010,3119,25.09444444,0.73545534
5937,9/3/2010,2335,25.76111111,0.71722746
5938,10/1/2010,2242,21.43333333,0.715114083
5939,11/5/2010,2439,7.583333333,0.77059024
5940,12/3/2010,2601,4.961111111,0.804668451
5941,1/7/2011,2072,1.288888889,0.843501761
5942,2/5/2010,12,-2.605555556,0.73545534
5943,3/5/2010,19.96,2.85,0.733606135
5944,4/2/2010,58.4,8.744444444,0.752890704
5945,5/7/2010,32.4,21.52777778,0.783534677
5946,6/4/2010,150.28,24.40555556,0.752098188
5947,7/2/2010,125.48,24.78333333,0.743644678
5948,8/6/2010,106.24,25.09444444,0.73545534
5949,9/3/2010,63.2,25.76111111,0.71722746
5950,10/1/2010,3,21.43333333,0.715114083
5951,11/12/2010,5.92,7.855555556,0.77428865
5952,12/3/2010,5.92,4.961111111,0.804668451
5953,1/27/2012,5.92,3.294444444,0.942302155
5954,2/5/2010,2425.3,-2.605555556,0.73545534
5955,3/5/2010,3259.57,2.85,0.733606135
5956,4/2/2010,3091.46,8.744444444,0.752890704
5957,5/7/2010,2880.46,21.52777778,0.783534677
5958,6/4/2010,2223.44,24.40555556,0.752098188
5959,7/2/2010,1624.6,24.78333333,0.743644678
5960,8/6/2010,2147.38,25.09444444,0.73545534
5961,9/3/2010,2774.45,25.76111111,0.71722746
5962,10/1/2010,1874.19,21.43333333,0.715114083
5963,11/5/2010,2142.65,7.583333333,0.77059024
5964,12/3/2010,3224.54,4.961111111,0.804668451
5965,1/7/2011,1094.5,1.288888889,0.843501761
5966,2/5/2010,263,-2.605555556,0.73545534
5967,3/5/2010,231,2.85,0.733606135
5968,4/2/2010,258,8.744444444,0.752890704
5969,5/7/2010,444,21.52777778,0.783534677
5970,6/4/2010,373,24.40555556,0.752098188
5971,7/2/2010,245,24.78333333,0.743644678
5972,8/6/2010,377,25.09444444,0.73545534
5973,9/3/2010,420,25.76111111,0.71722746
5974,10/1/2010,145,21.43333333,0.715114083
5975,11/5/2010,66.84,7.583333333,0.77059024
5976,12/3/2010,375.52,4.961111111,0.804668451
5977,1/7/2011,163.84,1.288888889,0.843501761
5978,2/5/2010,22214.27,-2.605555556,0.73545534
5979,3/5/2010,18618.17,2.85,0.733606135
5980,4/2/2010,22231.26,8.744444444,0.752890704
5981,5/7/2010,13362.1,21.52777778,0.783534677
5982,6/4/2010,10875.14,24.40555556,0.752098188
5983,7/2/2010,10588.1,24.78333333,0.743644678
5984,8/6/2010,10056.79,25.09444444,0.73545534
5985,9/3/2010,10313.66,25.76111111,0.71722746
5986,10/1/2010,12192.27,21.43333333,0.715114083
5987,11/5/2010,15859.71,7.583333333,0.77059024
5988,12/3/2010,39809.38,4.961111111,0.804668451
5989,1/7/2011,10870.17,1.288888889,0.843501761
5990,2/5/2010,851.83,-2.605555556,0.73545534
5991,3/5/2010,3152.88,2.85,0.733606135
5992,4/2/2010,16471.26,8.744444444,0.752890704
5993,5/7/2010,27857.41,21.52777778,0.783534677
5994,6/4/2010,15008.09,24.40555556,0.752098188
5995,7/2/2010,6295.32,24.78333333,0.743644678
5996,8/6/2010,2232.25,25.09444444,0.73545534
5997,9/3/2010,2436.8,25.76111111,0.71722746
5998,10/1/2010,2369.06,21.43333333,0.715114083
5999,11/5/2010,783.39,7.583333333,0.77059024
6000,12/3/2010,3365.85,4.961111111,0.804668451
6001,1/7/2011,595.23,1.288888889,0.843501761
6002,2/5/2010,3267,-2.605555556,0.73545534
6003,3/5/2010,8512,2.85,0.733606135
6004,4/2/2010,4743,8.744444444,0.752890704
6005,5/7/2010,6920,21.52777778,0.783534677
6006,6/4/2010,9965,24.40555556,0.752098188
6007,7/2/2010,8645,24.78333333,0.743644678
6008,8/6/2010,13389,25.09444444,0.73545534
6009,9/3/2010,9103,25.76111111,0.71722746
6010,10/1/2010,4745,21.43333333,0.715114083
6011,11/5/2010,4386,7.583333333,0.77059024
6012,12/3/2010,6838,4.961111111,0.804668451
6013,1/7/2011,7152,1.288888889,0.843501761
6014,2/5/2010,857.83,-2.605555556,0.73545534
6015,3/5/2010,959.91,2.85,0.733606135
6016,4/2/2010,920.94,8.744444444,0.752890704
6017,5/7/2010,851.11,21.52777778,0.783534677
6018,6/4/2010,649.27,24.40555556,0.752098188
6019,7/2/2010,822.28,24.78333333,0.743644678
6020,8/6/2010,777.73,25.09444444,0.73545534
6021,9/3/2010,727.7,25.76111111,0.71722746
6022,10/1/2010,587.54,21.43333333,0.715114083
6023,11/5/2010,2059.01,7.583333333,0.77059024
6024,12/3/2010,5617.01,4.961111111,0.804668451
6025,1/7/2011,7176.68,1.288888889,0.843501761
6026,2/5/2010,387.2,-2.605555556,0.73545534
6027,3/5/2010,396,2.85,0.733606135
6028,4/2/2010,492.8,8.744444444,0.752890704
6029,5/7/2010,510.4,21.52777778,0.783534677
6030,6/4/2010,324.8,24.40555556,0.752098188
6031,7/2/2010,431.2,24.78333333,0.743644678
6032,8/6/2010,325.6,25.09444444,0.73545534
6033,9/3/2010,402.6,25.76111111,0.71722746
6034,10/1/2010,431.2,21.43333333,0.715114083
6035,11/5/2010,456.2,7.583333333,0.77059024
6036,12/3/2010,440,4.961111111,0.804668451
6037,1/7/2011,369.6,1.288888889,0.843501761
6038,2/5/2010,14864.5,-2.605555556,0.73545534
6039,3/5/2010,12798.66,2.85,0.733606135
6040,4/2/2010,21613.57,8.744444444,0.752890704
6041,5/7/2010,30937.37,21.52777778,0.783534677
6042,6/4/2010,13670.71,24.40555556,0.752098188
6043,7/2/2010,12800.47,24.78333333,0.743644678
6044,8/6/2010,12213.85,25.09444444,0.73545534
6045,9/3/2010,10374.76,25.76111111,0.71722746
6046,10/1/2010,11476.55,21.43333333,0.715114083
6047,11/5/2010,10561.89,7.583333333,0.77059024
6048,12/3/2010,13634.24,4.961111111,0.804668451
6049,1/7/2011,7518.02,1.288888889,0.843501761
6050,2/5/2010,18707.56,-2.605555556,0.73545534
6051,3/5/2010,15353.12,2.85,0.733606135
6052,4/2/2010,13307.78,8.744444444,0.752890704
6053,5/7/2010,10440.54,21.52777778,0.783534677
6054,6/4/2010,8822.56,24.40555556,0.752098188
6055,7/2/2010,9963.7,24.78333333,0.743644678
6056,8/6/2010,11501.62,25.09444444,0.73545534
6057,9/3/2010,12490.18,25.76111111,0.71722746
6058,10/1/2010,8502.84,21.43333333,0.715114083
6059,11/5/2010,8387.44,7.583333333,0.77059024
6060,12/3/2010,7888.22,4.961111111,0.804668451
6061,1/7/2011,10760.72,1.288888889,0.843501761
6062,2/5/2010,150038.04,-2.605555556,0.73545534
6063,3/5/2010,151790.58,2.85,0.733606135
6064,4/2/2010,101199.5,8.744444444,0.752890704
6065,5/7/2010,85634.31,21.52777778,0.783534677
6066,6/4/2010,74585.56,24.40555556,0.752098188
6067,7/2/2010,72165.92,24.78333333,0.743644678
6068,8/6/2010,79914.39,25.09444444,0.73545534
6069,9/3/2010,92941.82,25.76111111,0.71722746
6070,10/1/2010,60897.58,21.43333333,0.715114083
6071,11/5/2010,82507.13,7.583333333,0.77059024
6072,12/3/2010,163903.69,4.961111111,0.804668451
6073,1/7/2011,82793.73,1.288888889,0.843501761
6074,2/5/2010,30459.19,-2.605555556,0.73545534
6075,3/5/2010,35113.27,2.85,0.733606135
6076,4/2/2010,32572.75,8.744444444,0.752890704
6077,5/7/2010,28789.46,21.52777778,0.783534677
6078,6/4/2010,31057.1,24.40555556,0.752098188
6079,7/2/2010,30905.15,24.78333333,0.743644678
6080,8/6/2010,32998.36,25.09444444,0.73545534
6081,9/3/2010,32229.16,25.76111111,0.71722746
6082,10/1/2010,24965.71,21.43333333,0.715114083
6083,11/5/2010,28069.96,7.583333333,0.77059024
6084,12/3/2010,19419.96,4.961111111,0.804668451
6085,1/7/2011,33630.62,1.288888889,0.843501761
6086,11/25/2011,318,9.283333333,0.922489242
6087,12/2/2011,318,10.10555556,0.911922355
6088,2/17/2012,198,2.694444444,0.976116193
6089,4/16/2010,12,12.37777778,0.765835141
6090,5/28/2010,12,20.70555556,0.765835141
6091,6/3/2011,1,24.65555556,1.036083278
6092,12/23/2011,0,5.705555556,0.895279507
6093,2/5/2010,52228.58,-2.605555556,0.73545534
6094,3/5/2010,46933.1,2.85,0.733606135
6095,4/2/2010,46514.04,8.744444444,0.752890704
6096,5/7/2010,45718.32,21.52777778,0.783534677
6097,6/4/2010,44694.34,24.40555556,0.752098188
6098,7/2/2010,46668.24,24.78333333,0.743644678
6099,8/6/2010,46197.7,25.09444444,0.73545534
6100,9/3/2010,43241.22,25.76111111,0.71722746
6101,10/1/2010,38335.5,21.43333333,0.715114083
6102,11/5/2010,40541.83,7.583333333,0.77059024
6103,12/3/2010,36746.39,4.961111111,0.804668451
6104,1/7/2011,35290.13,1.288888889,0.843501761
6105,2/5/2010,48501.73,-2.605555556,0.73545534
6106,3/5/2010,37345.76,2.85,0.733606135
6107,4/2/2010,35699.23,8.744444444,0.752890704
6108,5/7/2010,39663.59,21.52777778,0.783534677
6109,6/4/2010,38405.37,24.40555556,0.752098188
6110,7/2/2010,40651.26,24.78333333,0.743644678
6111,8/6/2010,40137.87,25.09444444,0.73545534
6112,9/3/2010,35743.38,25.76111111,0.71722746
6113,10/1/2010,35046.69,21.43333333,0.715114083
6114,11/5/2010,37087.86,7.583333333,0.77059024
6115,12/3/2010,34275.95,4.961111111,0.804668451
6116,1/7/2011,37383.57,1.288888889,0.843501761
6117,2/5/2010,61048.84,-2.605555556,0.73545534
6118,3/5/2010,44424.35,2.85,0.733606135
6119,4/2/2010,45361.19,8.744444444,0.752890704
6120,5/7/2010,50024.85,21.52777778,0.783534677
6121,6/4/2010,51210.19,24.40555556,0.752098188
6122,7/2/2010,51557.72,24.78333333,0.743644678
6123,8/6/2010,48469.62,25.09444444,0.73545534
6124,9/3/2010,48333.53,25.76111111,0.71722746
6125,10/1/2010,40810.44,21.43333333,0.715114083
6126,11/5/2010,41228.1,7.583333333,0.77059024
6127,12/3/2010,40229.7,4.961111111,0.804668451
6128,1/7/2011,39120.8,1.288888889,0.843501761
6129,2/5/2010,23743.62,-2.605555556,0.73545534
6130,3/5/2010,22550.45,2.85,0.733606135
6131,4/2/2010,27673.38,8.744444444,0.752890704
6132,5/7/2010,23447.02,21.52777778,0.783534677
6133,6/4/2010,24616.52,24.40555556,0.752098188
6134,7/2/2010,25180.36,24.78333333,0.743644678
6135,8/6/2010,25027.16,25.09444444,0.73545534
6136,9/3/2010,28519.6,25.76111111,0.71722746
6137,10/1/2010,22780.34,21.43333333,0.715114083
6138,11/5/2010,25150.92,7.583333333,0.77059024
6139,12/3/2010,34515.86,4.961111111,0.804668451
6140,1/7/2011,21325.01,1.288888889,0.843501761
6141,2/5/2010,17889.11,-2.605555556,0.73545534
6142,3/5/2010,16480.15,2.85,0.733606135
6143,4/2/2010,15578,8.744444444,0.752890704
6144,5/7/2010,15847.65,21.52777778,0.783534677
6145,6/4/2010,14171.33,24.40555556,0.752098188
6146,7/2/2010,11472.71,24.78333333,0.743644678
6147,8/6/2010,14792.99,25.09444444,0.73545534
6148,9/3/2010,9717.98,25.76111111,0.71722746
6149,10/1/2010,10584.79,21.43333333,0.715114083
6150,11/5/2010,12749.96,7.583333333,0.77059024
6151,12/3/2010,9497.09,4.961111111,0.804668451
6152,1/7/2011,13724.88,1.288888889,0.843501761
6153,2/5/2010,1578.49,-2.605555556,0.73545534
6154,3/5/2010,1641.36,2.85,0.733606135
6155,4/2/2010,2530.9,8.744444444,0.752890704
6156,5/7/2010,3067.03,21.52777778,0.783534677
6157,6/4/2010,3348.73,24.40555556,0.752098188
6158,7/2/2010,2407.96,24.78333333,0.743644678
6159,8/6/2010,3162.79,25.09444444,0.73545534
6160,9/3/2010,3142.33,25.76111111,0.71722746
6161,10/1/2010,2392.71,21.43333333,0.715114083
6162,11/5/2010,2910.68,7.583333333,0.77059024
6163,12/3/2010,2868.26,4.961111111,0.804668451
6164,1/7/2011,2000.63,1.288888889,0.843501761
6165,2/5/2010,22875.25,-2.605555556,0.73545534
6166,3/5/2010,19994.21,2.85,0.733606135
6167,4/2/2010,17058.07,8.744444444,0.752890704
6168,5/7/2010,16032.81,21.52777778,0.783534677
6169,6/4/2010,16596.04,24.40555556,0.752098188
6170,7/2/2010,22212.73,24.78333333,0.743644678
6171,8/6/2010,19294.34,25.09444444,0.73545534
6172,9/3/2010,18960.3,25.76111111,0.71722746
6173,10/1/2010,17923.1,21.43333333,0.715114083
6174,11/5/2010,17609.12,7.583333333,0.77059024
6175,12/3/2010,16789.57,4.961111111,0.804668451
6176,1/7/2011,16236.88,1.288888889,0.843501761
6177,2/5/2010,166263.81,-2.605555556,0.73545534
6178,3/5/2010,116356.84,2.85,0.733606135
6179,4/2/2010,122656.21,8.744444444,0.752890704
6180,5/7/2010,117804.13,21.52777778,0.783534677
6181,6/4/2010,111475.08,24.40555556,0.752098188
6182,7/2/2010,118083.94,24.78333333,0.743644678
6183,8/6/2010,116559.97,25.09444444,0.73545534
6184,9/3/2010,116226.36,25.76111111,0.71722746
6185,10/1/2010,105016.39,21.43333333,0.715114083
6186,11/5/2010,112546.04,7.583333333,0.77059024
6187,12/3/2010,100648.07,4.961111111,0.804668451
6188,1/7/2011,107680.58,1.288888889,0.843501761
6189,2/5/2010,162497.78,-2.605555556,0.73545534
6190,3/5/2010,116031.38,2.85,0.733606135
6191,4/2/2010,103518.43,8.744444444,0.752890704
6192,5/7/2010,112800.59,21.52777778,0.783534677
6193,6/4/2010,100397.34,24.40555556,0.752098188
6194,7/2/2010,103671.32,24.78333333,0.743644678
6195,8/6/2010,111714.08,25.09444444,0.73545534
6196,9/3/2010,103686.93,25.76111111,0.71722746
6197,10/1/2010,91169.79,21.43333333,0.715114083
6198,11/5/2010,109085.42,7.583333333,0.77059024
6199,12/3/2010,85980.7,4.961111111,0.804668451
6200,1/7/2011,110711.42,1.288888889,0.843501761
6201,2/5/2010,293966.05,-2.605555556,0.73545534
6202,3/5/2010,214383.07,2.85,0.733606135
6203,4/2/2010,203457.42,8.744444444,0.752890704
6204,5/7/2010,206160.36,21.52777778,0.783534677
6205,6/4/2010,190128.43,24.40555556,0.752098188
6206,7/2/2010,198349.17,24.78333333,0.743644678
6207,8/6/2010,204695.13,25.09444444,0.73545534
6208,9/3/2010,198704.92,25.76111111,0.71722746
6209,10/1/2010,174219.51,21.43333333,0.715114083
6210,11/5/2010,206935.29,7.583333333,0.77059024
6211,12/3/2010,177803.87,4.961111111,0.804668451
6212,1/7/2011,198789.07,1.288888889,0.843501761
6213,2/5/2010,103827.72,-2.605555556,0.73545534
6214,3/5/2010,67225.51,2.85,0.733606135
6215,4/2/2010,73197.76,8.744444444,0.752890704
6216,5/7/2010,83041.83,21.52777778,0.783534677
6217,6/4/2010,83236.56,24.40555556,0.752098188
6218,7/2/2010,80880.57,24.78333333,0.743644678
6219,8/6/2010,77098,25.09444444,0.73545534
6220,9/3/2010,71443.9,25.76111111,0.71722746
6221,10/1/2010,60715.95,21.43333333,0.715114083
6222,11/5/2010,71288.26,7.583333333,0.77059024
6223,12/3/2010,54308.58,4.961111111,0.804668451
6224,1/7/2011,70565.7,1.288888889,0.843501761
6225,2/5/2010,90943.29,-2.605555556,0.73545534
6226,3/5/2010,74841.45,2.85,0.733606135
6227,4/2/2010,79677.1,8.744444444,0.752890704
6228,5/7/2010,83399.49,21.52777778,0.783534677
6229,6/4/2010,88259.5,24.40555556,0.752098188
6230,7/2/2010,83616.71,24.78333333,0.743644678
6231,8/6/2010,76062.27,25.09444444,0.73545534
6232,9/3/2010,67985.36,25.76111111,0.71722746
6233,10/1/2010,59027.13,21.43333333,0.715114083
6234,11/5/2010,60655.42,7.583333333,0.77059024
6235,12/3/2010,48675.37,4.961111111,0.804668451
6236,1/7/2011,61972.74,1.288888889,0.843501761
6237,2/5/2010,213042.66,-2.605555556,0.73545534
6238,3/5/2010,159118.95,2.85,0.733606135
6239,4/2/2010,156857.57,8.744444444,0.752890704
6240,5/7/2010,186083.37,21.52777778,0.783534677
6241,6/4/2010,185532.46,24.40555556,0.752098188
6242,7/2/2010,190412.82,24.78333333,0.743644678
6243,8/6/2010,179900.51,25.09444444,0.73545534
6244,9/3/2010,171688.78,25.76111111,0.71722746
6245,10/1/2010,146998.17,21.43333333,0.715114083
6246,11/5/2010,143260,7.583333333,0.77059024
6247,12/3/2010,124022.94,4.961111111,0.804668451
6248,1/7/2011,142116.21,1.288888889,0.843501761
6249,12/16/2011,16.84,4.405555556,0.90161964
6250,1/6/2012,-19.02,2.155555556,0.903997189
6251,2/17/2012,13.75,2.694444444,0.976116193
6252,3/23/2012,-4.99,15.25,1.03027149
6253,4/13/2012,1.97,11.01666667,1.068312283
6254,5/11/2012,9.98,16.24444444,1.027365596
6255,6/8/2012,2.74,17.94444444,0.97453116
6256,8/10/2012,6.39,25.91666667,0.983248842
6257,10/12/2012,3,12.48333333,1.056688707
6258,2/5/2010,45017.96,-2.605555556,0.73545534
6259,3/5/2010,29741.3,2.85,0.733606135
6260,4/2/2010,26234.27,8.744444444,0.752890704
6261,5/7/2010,32462.71,21.52777778,0.783534677
6262,6/4/2010,32526.89,24.40555556,0.752098188
6263,7/2/2010,32823.51,24.78333333,0.743644678
6264,8/6/2010,33376.52,25.09444444,0.73545534
6265,9/3/2010,29135.22,25.76111111,0.71722746
6266,10/1/2010,24812.56,21.43333333,0.715114083
6267,11/5/2010,28502.06,7.583333333,0.77059024
6268,12/3/2010,23231.24,4.961111111,0.804668451
6269,1/7/2011,27330.96,1.288888889,0.843501761
6270,2/5/2010,24273.74,-2.605555556,0.73545534
6271,3/5/2010,18598.71,2.85,0.733606135
6272,4/2/2010,22863.15,8.744444444,0.752890704
6273,5/7/2010,20257.68,21.52777778,0.783534677
6274,6/4/2010,20119.84,24.40555556,0.752098188
6275,7/2/2010,20396.78,24.78333333,0.743644678
6276,8/6/2010,18507.49,25.09444444,0.73545534
6277,9/3/2010,16568.5,25.76111111,0.71722746
6278,10/1/2010,16335.43,21.43333333,0.715114083
6279,11/5/2010,18115.53,7.583333333,0.77059024
6280,12/3/2010,15388.59,4.961111111,0.804668451
6281,1/7/2011,15701.56,1.288888889,0.843501761
6282,6/11/2010,0.03,20.95,0.742059645
6283,3/4/2011,650,3.694444444,0.906903083
6284,5/6/2011,45,14.56111111,1.068840628
6285,8/19/2011,490,22.76666667,0.989853147
6286,9/2/2011,280,21.46111111,0.978229571
6287,11/11/2011,100,8.694444444,0.932527784
6288,12/9/2011,1435,8.094444444,0.902147984
6289,2/3/2012,345,6.088888889,0.955510764
6290,4/6/2012,100,9.85,1.055632019
6291,7/6/2012,0.03,28.32777778,0.917998315
6292,10/5/2012,750,18.27222222,1.052726125
6293,2/5/2010,21500.58,-6.133333333,0.78036461
6294,3/5/2010,18293.7,0.511111111,0.771118584
6295,4/2/2010,81550.15,7.366666667,0.781157127
6296,5/7/2010,14045.55,16.96666667,0.817612887
6297,6/4/2010,11708.53,20.48888889,0.794101564
6298,7/2/2010,15034.12,19.02777778,0.781421299
6299,8/6/2010,12727.31,23.44444444,0.777194544
6300,9/3/2010,13202.29,23.71666667,0.755532426
6301,10/1/2010,17189.71,15.50555556,0.750248982
6302,11/5/2010,39237.84,5.433333333,0.805460967
6303,12/3/2010,23042.32,2.577777778,0.845350966
6304,1/7/2011,9446.29,-0.366666667,0.885240965
6305,2/5/2010,52144.5,-6.133333333,0.78036461
6306,3/5/2010,55814.15,0.511111111,0.771118584
6307,4/2/2010,53226.53,7.366666667,0.781157127
6308,5/7/2010,52178.54,16.96666667,0.817612887
6309,6/4/2010,50844.36,20.48888889,0.794101564
6310,7/2/2010,54927.41,19.02777778,0.781421299
6311,8/6/2010,56760.15,23.44444444,0.777194544
6312,9/3/2010,66454.68,23.71666667,0.755532426
6313,10/1/2010,50677.46,15.50555556,0.750248982
6314,11/5/2010,48761.19,5.433333333,0.805460967
6315,12/3/2010,50999.03,2.577777778,0.845350966
6316,1/7/2011,42431.88,-0.366666667,0.885240965
6317,2/5/2010,18215.03,-6.133333333,0.78036461
6318,3/5/2010,14545.93,0.511111111,0.771118584
6319,4/2/2010,14011.58,7.366666667,0.781157127
6320,5/7/2010,12987.96,16.96666667,0.817612887
6321,6/4/2010,10452.7,20.48888889,0.794101564
6322,7/2/2010,9623.14,19.02777778,0.781421299
6323,8/6/2010,28593.36,23.44444444,0.777194544
6324,9/3/2010,69512.63,23.71666667,0.755532426
6325,10/1/2010,13824.97,15.50555556,0.750248982
6326,11/5/2010,13440.62,5.433333333,0.805460967
6327,12/3/2010,15637.36,2.577777778,0.845350966
6328,1/7/2011,15321.16,-0.366666667,0.885240965
6329,2/5/2010,31589.44,-6.133333333,0.78036461
6330,3/5/2010,31086.21,0.511111111,0.771118584
6331,4/2/2010,32775.66,7.366666667,0.781157127
6332,5/7/2010,31982.05,16.96666667,0.817612887
6333,6/4/2010,32385.83,20.48888889,0.794101564
6334,7/2/2010,37602.21,19.02777778,0.781421299
6335,8/6/2010,36141.57,23.44444444,0.777194544
6336,9/3/2010,39007.21,23.71666667,0.755532426
6337,10/1/2010,32225.86,15.50555556,0.750248982
6338,11/5/2010,31700.67,5.433333333,0.805460967
6339,12/3/2010,32091.16,2.577777778,0.845350966
6340,1/7/2011,29792.17,-0.366666667,0.885240965
6341,2/5/2010,36887.69,-6.133333333,0.78036461
6342,3/5/2010,40710.78,0.511111111,0.771118584
6343,4/2/2010,50889.86,7.366666667,0.781157127
6344,5/7/2010,28515.37,16.96666667,0.817612887
6345,6/4/2010,24820.87,20.48888889,0.794101564
